user_id,task_order,trial,item_id,trial_lang,trial_type,pic_file,object_name,response
22,En-Du,134,48,Dutch,target,4_u2_coffee machine.png,KOFFIEZETAPPARAAT,7
22,En-Du,135,76,Dutch,target,58_sem_frying pan.png,KOEKENPAN,7
22,En-Du,136,80,Dutch,target,65_sem_watering can.png,GIETER,6
22,En-Du,137,68,Dutch,target,34_u2_bottle opener.png,FLESOPENER,7
22,En-Du,138,35,Dutch,target,82_vis_rope.png,TOUW,6
22,En-Du,139,95,Dutch,target,95_u1_lamp post.png,LANTAARNPAAL,6
22,En-Du,140,81,Dutch,target,66_sem_pencil sharpener.png,PUNTENSLIJPER,7
22,En-Du,141,129,Dutch,catch,8_vis_canoe.png,VERREKIJKER,Mismatch
22,En-Du,142,72,Dutch,target,43_sem_rocking chair.png,SCHOMMELSTOEL,7
22,En-Du,143,53,Dutch,target,11_sem_rocking horse.png,HOBBELPAARD,6
22,En-Du,144,39,Dutch,target,93_sem_teeth.png,TANDEN,5
22,En-Du,145,86,Dutch,target,76_u2_cutting board.png,SNIJPLANK,6
22,En-Du,146,43,Dutch,target,95_sem_lobster.png,KREEFT,7
22,En-Du,147,78,Dutch,target,60_u1_safety pins.png,VEILIGHEIDSSPELDEN,6
22,En-Du,148,97,Dutch,target,100_sem_riding helmet.png,PAARDRIJHELM,7
22,En-Du,149,24,Dutch,target,59_u1_chain.png,KETTING,6
22,En-Du,150,26,Dutch,target,62_u2_desk.png,BUREAU,6
22,En-Du,151,94,Dutch,target,93_vis_bow tie.png,VLINDERDAS,7
22,En-Du,152,116,Dutch,catch,1_u1_battery.png,JOJO,Mismatch
22,En-Du,153,127,Dutch,catch,6_vis_tomato.png,FLIPPERS,Mismatch
22,En-Du,154,5,Dutch,target,7_sem_present.png,CADEAU,6
22,En-Du,155,118,Dutch,catch,1_vis_bowling ball.png,PIJP,Mismatch
22,En-Du,156,124,Dutch,catch,4_sem_flipflops.png,POTLOOD,Mismatch
22,En-Du,157,56,Dutch,target,18_sem_baby bottle.png,BABY FLESJE,6
22,En-Du,158,88,Dutch,target,79_vis_guinea pig.png,CAVIA,7
22,En-Du,159,126,Dutch,catch,6_u1_hookah.png,MAÏS,Mismatch
22,En-Du,160,67,Dutch,target,33_u1_teddy bear.png,KNUFFELBEER,4
22,En-Du,161,49,Dutch,target,4_vis_hot water bottle.png,KRUIK,7
22,En-Du,162,58,Dutch,target,20_vis_ice cream.png,IJSJE,5
22,En-Du,163,20,Dutch,target,45_u2_bag.png,TAS,6
22,En-Du,164,79,Dutch,target,62_sem_polar bear.png,IJSBEER,7
22,En-Du,165,30,Dutch,target,70_vis_snake.png,SLANG,6
22,En-Du,166,1,Dutch,target,17_u2_key.png,SLEUTEL,7
22,En-Du,167,91,Dutch,target,87_sem_laundry basket.png,WASMAND,5
22,En-Du,168,51,Dutch,target,6_sem_soccer shoes.png,VOETBALSCHOENEN,7
22,En-Du,169,47,Dutch,target,3_u1_baseball glove.png,HONKBALHANDSCHOEN,6
22,En-Du,170,28,Dutch,target,67_vis_fence.png,HEK,7
22,En-Du,171,85,Dutch,target,75_vis_light bulb.png,GLOEILAMP,7
22,En-Du,172,44,Dutch,target,97_u1_sausage.png,WORST,5
22,En-Du,173,130,Dutch,catch,9_vis_coconut.png,FRAMBOOS,Mismatch
22,En-Du,174,32,Dutch,target,74_u2_package.png,PAKKET,6
22,En-Du,175,40,Dutch,target,7_vis_cherry.png,KERS,7
22,En-Du,176,15,Dutch,target,35_u1_fan.png,VENTILATOR,6
22,En-Du,177,36,Dutch,target,86_sem_horse.png,PAARD,7
22,En-Du,178,66,Dutch,target,32_sem_cement truck.png,CEMENTWAGEN,7
22,En-Du,179,98,Dutch,target,100_vis_fishing rod.png,VISHENGEL,6
22,En-Du,180,37,Dutch,target,87_u1_flower.png,BLOEM,6
22,En-Du,181,34,Dutch,target,80_u2_jacket.png,JAS,5
22,En-Du,182,123,Dutch,catch,3_vis_sleigh.png,BOWLINGBAL,Mismatch
22,En-Du,183,50,Dutch,target,5_u1_ice skate.png,SCHAATS,7
22,En-Du,184,128,Dutch,catch,8_u1_tambourine.png,GOOTSTEENONTSTOPPER,Mismatch
22,En-Du,185,61,Dutch,target,25_vis_rolling pin.png,DEEGROLLER,7
22,En-Du,186,121,Dutch,catch,2_vis_yoyo.png,GEREEDSCHAPSKIST,Mismatch
22,En-Du,187,13,Dutch,target,27_u1_eagle.png,ADELAAR,7
22,En-Du,188,70,Dutch,target,38_vis_band aid.png,PLEISTER,6
22,En-Du,189,16,Dutch,target,38_u1_bow.png,BOOG,7
22,En-Du,190,75,Dutch,target,52_u2_trash bags.png,VUILNISZAKKEN,5
22,En-Du,191,87,Dutch,target,79_u2_ironing board.png,STRIJKPLANK,5
22,En-Du,192,54,Dutch,target,14_sem_measuring tape.png,MEETLINT,6
22,En-Du,193,64,Dutch,target,28_vis_bike pedals.png,TRAPPERS,7
22,En-Du,194,59,Dutch,target,22_u2_playing cards.png,SPEELKAARTEN,6
22,En-Du,195,122,Dutch,catch,3_u2_paintbrush.png,KAARS,Mismatch
22,En-Du,196,10,Dutch,target,24_u1_pants.png,BROEK,5
22,En-Du,197,125,Dutch,catch,5_vis_cassette.png,BATTERIJ,Mismatch
22,En-Du,198,21,Dutch,target,47_vis_lighter.png,AANSTEKER,7
22,En-Du,199,9,Dutch,target,21_u2_bell.png,BEL,7
22,En-Du,200,63,Dutch,target,28_u1_shaving brush.png,SCHEERKWAST,6
22,En-Du,201,84,Dutch,target,75_u2_potato peeler.png,AARDAPPELSCHILLER,6
22,En-Du,202,119,Dutch,catch,2_sem_pipe.png,RUPS,Mismatch
22,En-Du,203,65,Dutch,target,31_u2_ice cream cone.png,IJSHOORNTJE,7
22,En-Du,204,90,Dutch,target,86_vis_potato masher.png,STAMPOTSTAMPER,7
22,En-Du,205,27,Dutch,target,63_u1_leaf.png,BLAD,7
22,En-Du,206,57,Dutch,target,19_vis_life saver.png,REDDINGSBOEI,6
22,En-Du,207,120,Dutch,catch,2_u1_pinecone.png,RIJST,Mismatch
22,En-Du,208,17,Dutch,target,40_u1_chair.png,STOEL,6
22,En-Du,209,77,Dutch,target,60_sem_rain boots.png,REGENLAARZEN,7
22,En-Du,210,96,Dutch,target,96_vis_traffic sign.png,VERKEERSBORD,7
22,En-Du,211,89,Dutch,target,82_u1_traffic light.png,STOPLICHT,6
22,En-Du,212,38,Dutch,target,92_sem_spoon.png,LEPEL,6
22,En-Du,213,6,Dutch,target,8_sem_monkey.png,AAP,6
22,En-Du,214,117,Dutch,catch,1_u2_pencil.png,DENNENAPPEL,Mismatch
22,En-Du,215,14,Dutch,target,27_u2_basket.png,MAND,5
22,En-Du,216,25,Dutch,target,61_u1_belt.png,RIEM,6
22,En-Du,217,18,Dutch,target,41_u1_frog.png,KIKKER,6
22,En-Du,218,45,Dutch,target,98_u2_lock.png,SLOT,7
22,En-Du,219,33,Dutch,target,74_vis_iron.png,STRIJKIJZER,6
22,En-Du,220,22,Dutch,target,54_vis_tray.png,DIENBLAD,6
22,En-Du,221,46,Dutch,target,97_vis_cross.png,KRUIS,6
22,En-Du,222,62,Dutch,target,27_sem_light switch.png,LICHTSCHAKELAAR,7
22,En-Du,223,2,Dutch,target,3_sem_tap.png,KRAAN,7
22,En-Du,224,41,Dutch,target,94_u1_shark.png,HAAI,6
22,En-Du,225,3,Dutch,target,5_u2_tie.png,STROPDAS,7
22,En-Du,226,83,Dutch,target,73_u2_shopping cart.png,WINKELWAGEN,7
22,En-Du,227,69,Dutch,target,36_sem_coat rack.png,KAPSTOK,6
22,En-Du,228,115,Dutch,catch,1_sem_corn.png,KWAST,6
21,En-Du,1,53,English,target,11_sem_rocking horse.png,ROCKING HORSE,3
21,En-Du,2,63,English,target,28_u1_shaving brush.png,SHAVING BRUSH,3
21,En-Du,3,46,English,target,97_vis_cross.png,CROSS,7
21,En-Du,4,102,English,catch,92_u1_sneakers.png,TOMATO,Mismatch
21,En-Du,5,62,English,target,27_sem_light switch.png,LIGHT SWITCH,7
21,En-Du,6,39,English,target,93_sem_teeth.png,TEETH,7
21,En-Du,7,58,English,target,20_vis_ice cream.png,ICE CREAM,7
21,En-Du,8,98,English,target,100_vis_fishing rod.png,FISHING ROD,6
21,En-Du,9,36,English,target,86_sem_horse.png,HORSE,7
21,En-Du,10,91,English,target,87_sem_laundry basket.png,LAUNDRY BASKET,7
21,En-Du,11,21,English,target,47_vis_lighter.png,LIGHTER,7
21,En-Du,12,112,English,catch,99_vis_plunger.png,WHEEL,Mismatch
21,En-Du,13,84,English,target,75_u2_potato peeler.png,POTATO PEELER,7
21,En-Du,14,64,English,target,28_vis_bike pedals.png,BIKE PEDALS,7
21,En-Du,15,43,English,target,95_sem_lobster.png,LOBSTER,7
21,En-Du,16,67,English,target,33_u1_teddy bear.png,TEDDY BEAR,7
21,En-Du,17,101,English,catch,91_vis_blackboard.png,TAMBOURINE,WordUnknown
21,En-Du,18,40,English,target,7_vis_cherry.png,CHERRY,7
21,En-Du,19,56,English,target,18_sem_baby bottle.png,BABY BOTTLE,7
21,En-Du,20,44,English,target,97_u1_sausage.png,SAUSAGE,6
21,En-Du,21,69,English,target,36_sem_coat rack.png,COAT RACK,7
21,En-Du,22,104,English,catch,94_sem_wheel.png,TROMBONE,Mismatch
21,En-Du,23,7,English,target,12_u1_meat.png,MEAT,6
21,En-Du,24,94,English,target,93_vis_bow tie.png,BOW TIE,7
21,En-Du,25,54,English,target,14_sem_measuring tape.png,MEASURING TAPE,7
21,En-Du,26,16,English,target,38_u1_bow.png,BOW,7
21,En-Du,27,51,English,target,6_sem_soccer shoes.png,SOCCER SHOES,7
21,En-Du,28,85,English,target,75_vis_light bulb.png,LIGHT BULB,WordUnknown
21,En-Du,29,4,English,target,5_sem_cake.png,CAKE,7
21,En-Du,30,29,English,target,69_u1_watch.png,WATCH,7
21,En-Du,31,42,English,target,94_u2_slide.png,SLIDE,7
21,En-Du,32,111,English,catch,99_u2_flippers.png,LOGS,WordUnknown
21,En-Du,33,74,English,target,48_u2_life jacket.png,LIFE JACKET,7
21,En-Du,34,93,English,target,92_vis_candle holder.png,CANDLE HOLDER,5
21,En-Du,35,96,English,target,96_vis_traffic sign.png,TRAFFIC SIGN,6
21,En-Du,36,109,English,catch,98_vis_toolbox.png,FLIPFLOPS,Mismatch
21,En-Du,37,60,English,target,25_u1_rubber duck.png,RUBBER DUCK,7
21,En-Du,38,68,English,target,34_u2_bottle opener.png,BOTTLE OPENER,7
21,En-Du,39,22,English,target,54_vis_tray.png,TRAY,Mismatch
21,En-Du,40,48,English,target,4_u2_coffee machine.png,COFFEE MACHINE,7
21,En-Du,41,35,English,target,82_vis_rope.png,ROPE,7
21,En-Du,42,23,English,target,56_vis_globe.png,GLOBE,7
21,En-Du,43,47,English,target,3_u1_baseball glove.png,BASEBALL GLOVE,7
21,En-Du,44,108,English,catch,98_u1_rice.png,CASSETTE,Mismatch
21,En-Du,45,65,English,target,31_u2_ice cream cone.png,ICE CREAM CONE,7
21,En-Du,46,13,English,target,27_u1_eagle.png,EAGLE,7
21,En-Du,47,80,English,target,65_sem_watering can.png,WATERING CAN,7
21,En-Du,48,66,English,target,32_sem_cement truck.png,CEMENT TRUCK,7
21,En-Du,49,32,English,target,74_u2_package.png,PACKAGE,7
21,En-Du,50,17,English,target,40_u1_chair.png,CHAIR,7
21,En-Du,51,27,English,target,63_u1_leaf.png,LEAF,7
21,En-Du,52,59,English,target,22_u2_playing cards.png,PLAYING CARDS,7
21,En-Du,53,41,English,target,94_u1_shark.png,SHARK,7
21,En-Du,54,8,English,target,14_vis_gun.png,GUN,7
21,En-Du,55,82,English,target,68_u1_pencil case.png,PENCIL CASE,7
21,En-Du,56,95,English,target,95_u1_lamp post.png,STREETLIGHT,7
21,En-Du,57,107,English,catch,98_sem_caterpillar.png,HOOKAH,WordUnknown
21,En-Du,58,78,English,target,60_u1_safety pins.png,SAFETY PINS,7
21,En-Du,59,81,English,target,66_sem_pencil sharpener.png,PENCIL SHARPENER,7
21,En-Du,60,20,English,target,45_u2_bag.png,BAG,7
21,En-Du,61,99,English,catch,90_u2_crutch.png,COCONUT,Mismatch
21,En-Du,62,6,English,target,8_sem_monkey.png,MONKEY,7
21,En-Du,63,100,English,catch,91_u1_trombone.png,CANOE,Mismatch
21,En-Du,64,87,English,target,79_u2_ironing board.png,IRONING BOARD,7
21,En-Du,65,18,English,target,41_u1_frog.png,FROG,7
21,En-Du,66,86,English,target,76_u2_cutting board.png,CUTTING BOARD,7
21,En-Du,67,75,English,target,52_u2_trash bags.png,TRASH BAGS,7
21,En-Du,68,113,English,catch,100_u1_binoculars.png,RIFLE,Mismatch
21,En-Du,69,24,English,target,59_u1_chain.png,CHAIN,7
21,En-Du,70,50,English,target,5_u1_ice skate.png,ICE SKATE,7
21,En-Du,71,9,English,target,21_u2_bell.png,BELL,7
21,En-Du,72,28,English,target,67_vis_fence.png,FENCE,7
21,En-Du,73,72,English,target,43_sem_rocking chair.png,ROCKING CHAIR,7
21,En-Du,74,88,English,target,79_vis_guinea pig.png,GUINEA PIG,7
21,En-Du,75,71,English,target,42_u2_dentist chair.png,DENTIST CHAIR,7
21,En-Du,76,31,English,target,74_sem_cap.png,CAP,7
21,En-Du,77,79,English,target,62_sem_polar bear.png,POLAR BEAR,7
21,En-Du,78,25,English,target,61_u1_belt.png,BELT,7
21,En-Du,79,14,English,target,27_u2_basket.png,BASKET,7
21,En-Du,80,2,English,target,3_sem_tap.png,TAP,7
21,En-Du,81,76,English,target,58_sem_frying pan.png,FRYING PAN,7
21,En-Du,82,49,English,target,4_vis_hot water bottle.png,HOT WATER BOTTLE,Mismatch
21,En-Du,83,73,English,target,48_u1_trash can.png,TRASH CAN,7
21,En-Du,84,57,English,target,19_vis_life saver.png,LIFEBUOY,7
21,En-Du,85,19,English,target,41_u2_drum.png,DRUM,7
21,En-Du,86,37,English,target,87_u1_flower.png,FLOWER,7
21,En-Du,87,83,English,target,73_u2_shopping cart.png,SHOPPING CART,7
21,En-Du,88,38,English,target,92_sem_spoon.png,SPOON,7
21,En-Du,89,90,English,target,86_vis_potato masher.png,POTATO MASHER,7
21,En-Du,90,5,English,target,7_sem_present.png,PRESENT,7
21,En-Du,91,33,English,target,74_vis_iron.png,IRON,7
21,En-Du,92,70,English,target,38_vis_band aid.png,BAND AID,7
21,En-Du,93,30,English,target,70_vis_snake.png,SNAKE,7
21,En-Du,94,61,English,target,25_vis_rolling pin.png,ROLLING PIN,7
21,En-Du,95,45,English,target,98_u2_lock.png,LOCK,7
21,En-Du,96,103,English,catch,93_u2_logs.png,CRUTCH,WordUnknown
21,En-Du,97,12,English,target,26_sem_bowl.png,BOWL,7
21,En-Du,98,105,English,catch,96_u1_rifle.png,BLACKBOARD,Mismatch
21,En-Du,99,10,English,target,24_u1_pants.png,PANTS,7
21,En-Du,100,15,English,target,35_u1_fan.png,FAN,7
21,En-Du,101,11,English,target,25_u2_barrel.png,BARREL,7
21,En-Du,102,26,English,target,62_u2_desk.png,DESK,7
21,En-Du,103,52,English,target,7_u1_cheese slicer.png,CHEESE SLICER,7
21,En-Du,104,89,English,target,82_u1_traffic light.png,TRAFFIC LIGHT,7
21,En-Du,105,77,English,target,60_sem_rain boots.png,RAIN BOOTS,7
21,En-Du,106,1,English,target,17_u2_key.png,KEY,7
21,En-Du,107,3,English,target,5_u2_tie.png,TIE,7
21,En-Du,108,97,English,target,100_sem_riding helmet.png,RIDING HELMET,7
21,En-Du,109,114,English,catch,100_u2_raspberry.png,PRINTER,Mismatch
21,En-Du,110,92,English,target,91_sem_remote control.png,REMOTE CONTROL,7
21,En-Du,111,55,English,target,14_u2_office chair.png,OFFICE CHAIR,7
21,En-Du,112,110,English,catch,99_sem_candle.png,SLEIGH,WordUnknown
21,En-Du,113,34,English,target,80_u2_jacket.png,JACKET,7
21,En-Du,114,106,English,catch,96_u2_printer.png,SNEAKERS,Mismatch
21,En-Du,115,71,Dutch,target,42_u2_dentist chair.png,TANDARTSSTOEL,7
21,En-Du,116,127,Dutch,catch,6_vis_tomato.png,FLIPPERS,Mismatch
21,En-Du,117,21,Dutch,target,47_vis_lighter.png,AANSTEKER,7
21,En-Du,118,47,Dutch,target,3_u1_baseball glove.png,HONKBALHANDSCHOEN,7
21,En-Du,119,48,Dutch,target,4_u2_coffee machine.png,KOFFIEZETAPPARAAT,7
21,En-Du,120,96,Dutch,target,96_vis_traffic sign.png,VERKEERSBORD,7
21,En-Du,121,52,Dutch,target,7_u1_cheese slicer.png,KAASSCHAAF,7
21,En-Du,122,123,Dutch,catch,3_vis_sleigh.png,BOWLINGBAL,Mismatch
21,En-Du,123,45,Dutch,target,98_u2_lock.png,SLOT,7
21,En-Du,124,44,Dutch,target,97_u1_sausage.png,WORST,7
21,En-Du,125,33,Dutch,target,74_vis_iron.png,STRIJKIJZER,7
21,En-Du,126,72,Dutch,target,43_sem_rocking chair.png,SCHOMMELSTOEL,7
21,En-Du,127,79,Dutch,target,62_sem_polar bear.png,IJSBEER,7
21,En-Du,128,23,Dutch,target,56_vis_globe.png,WERELDBOL,7
21,En-Du,129,86,Dutch,target,76_u2_cutting board.png,SNIJPLANK,7
21,En-Du,130,46,Dutch,target,97_vis_cross.png,KRUIS,7
21,En-Du,131,8,Dutch,target,14_vis_gun.png,PISTOOL,7
21,En-Du,132,29,Dutch,target,69_u1_watch.png,HORLOGE,7
21,En-Du,133,17,Dutch,target,40_u1_chair.png,STOEL,7
21,En-Du,134,12,Dutch,target,26_sem_bowl.png,KOM,7
21,En-Du,135,83,Dutch,target,73_u2_shopping cart.png,WINKELWAGEN,7
21,En-Du,136,26,Dutch,target,62_u2_desk.png,BUREAU,7
21,En-Du,137,59,Dutch,target,22_u2_playing cards.png,SPEELKAARTEN,7
21,En-Du,138,28,Dutch,target,67_vis_fence.png,HEK,7
21,En-Du,139,91,Dutch,target,87_sem_laundry basket.png,WASMAND,7
21,En-Du,140,7,Dutch,target,12_u1_meat.png,VLEES,6
21,En-Du,141,58,Dutch,target,20_vis_ice cream.png,IJSJE,7
21,En-Du,142,126,Dutch,catch,6_u1_hookah.png,MAÏS,Mismatch
21,En-Du,143,56,Dutch,target,18_sem_baby bottle.png,BABY FLESJE,7
21,En-Du,144,27,Dutch,target,63_u1_leaf.png,BLAD,7
21,En-Du,145,62,Dutch,target,27_sem_light switch.png,LICHTSCHAKELAAR,7
21,En-Du,146,124,Dutch,catch,4_sem_flipflops.png,POTLOOD,Mismatch
21,En-Du,147,129,Dutch,catch,8_vis_canoe.png,VERREKIJKER,Mismatch
21,En-Du,148,68,Dutch,target,34_u2_bottle opener.png,FLESOPENER,7
21,En-Du,149,11,Dutch,target,25_u2_barrel.png,TON,7
21,En-Du,150,6,Dutch,target,8_sem_monkey.png,AAP,7
21,En-Du,151,38,Dutch,target,92_sem_spoon.png,LEPEL,7
21,En-Du,152,18,Dutch,target,41_u1_frog.png,KIKKER,7
21,En-Du,153,87,Dutch,target,79_u2_ironing board.png,STRIJKPLANK,7
21,En-Du,154,10,Dutch,target,24_u1_pants.png,BROEK,7
21,En-Du,155,73,Dutch,target,48_u1_trash can.png,PRULLENBAK,7
21,En-Du,156,19,Dutch,target,41_u2_drum.png,TROMMEL,7
21,En-Du,157,76,Dutch,target,58_sem_frying pan.png,KOEKENPAN,7
21,En-Du,158,55,Dutch,target,14_u2_office chair.png,BUREAUSTOEL,7
21,En-Du,159,89,Dutch,target,82_u1_traffic light.png,STOPLICHT,7
21,En-Du,160,130,Dutch,catch,9_vis_coconut.png,FRAMBOOS,Mismatch
21,En-Du,161,61,Dutch,target,25_vis_rolling pin.png,DEEGROLLER,7
21,En-Du,162,9,Dutch,target,21_u2_bell.png,BEL,7
21,En-Du,163,117,Dutch,catch,1_u2_pencil.png,DENNENAPPEL,Mismatch
21,En-Du,164,115,Dutch,catch,1_sem_corn.png,KWAST,Mismatch
21,En-Du,165,67,Dutch,target,33_u1_teddy bear.png,KNUFFELBEER,7
21,En-Du,166,97,Dutch,target,100_sem_riding helmet.png,PAARDRIJHELM,7
21,En-Du,167,57,Dutch,target,19_vis_life saver.png,REDDINGSBOEI,7
21,En-Du,168,64,Dutch,target,28_vis_bike pedals.png,TRAPPERS,7
21,En-Du,169,119,Dutch,catch,2_sem_pipe.png,RUPS,Mismatch
21,En-Du,170,53,Dutch,target,11_sem_rocking horse.png,HOBBELPAARD,7
21,En-Du,171,90,Dutch,target,86_vis_potato masher.png,STAMPOTSTAMPER,7
21,En-Du,172,98,Dutch,target,100_vis_fishing rod.png,VISHENGEL,7
21,En-Du,173,5,Dutch,target,7_sem_present.png,CADEAU,7
21,En-Du,174,81,Dutch,target,66_sem_pencil sharpener.png,PUNTENSLIJPER,7
21,En-Du,175,36,Dutch,target,86_sem_horse.png,PAARD,7
21,En-Du,176,122,Dutch,catch,3_u2_paintbrush.png,KAARS,Mismatch
21,En-Du,177,25,Dutch,target,61_u1_belt.png,RIEM,7
21,En-Du,178,118,Dutch,catch,1_vis_bowling ball.png,PIJP,Mismatch
21,En-Du,179,35,Dutch,target,82_vis_rope.png,TOUW,7
21,En-Du,180,125,Dutch,catch,5_vis_cassette.png,BATTERIJ,Mismatch
21,En-Du,181,37,Dutch,target,87_u1_flower.png,BLOEM,7
21,En-Du,182,74,Dutch,target,48_u2_life jacket.png,REDDINGSVEST,7
21,En-Du,183,70,Dutch,target,38_vis_band aid.png,PLEISTER,7
21,En-Du,184,94,Dutch,target,93_vis_bow tie.png,VLINDERDAS,7
21,En-Du,185,50,Dutch,target,5_u1_ice skate.png,SCHAATS,7
21,En-Du,186,51,Dutch,target,6_sem_soccer shoes.png,VOETBALSCHOENEN,7
21,En-Du,187,128,Dutch,catch,8_u1_tambourine.png,GOOTSTEENONTSTOPPER,Mismatch
21,En-Du,188,121,Dutch,catch,2_vis_yoyo.png,GEREEDSCHAPSKIST,Mismatch
21,En-Du,189,40,Dutch,target,7_vis_cherry.png,KERS,7
21,En-Du,190,65,Dutch,target,31_u2_ice cream cone.png,IJSHOORNTJE,7
21,En-Du,191,41,Dutch,target,94_u1_shark.png,HAAI,7
21,En-Du,192,80,Dutch,target,65_sem_watering can.png,GIETER,7
21,En-Du,193,85,Dutch,target,75_vis_light bulb.png,GLOEILAMP,7
21,En-Du,194,60,Dutch,target,25_u1_rubber duck.png,BADEEND,7
21,En-Du,195,30,Dutch,target,70_vis_snake.png,SLANG,7
21,En-Du,196,3,Dutch,target,5_u2_tie.png,STROPDAS,7
21,En-Du,197,34,Dutch,target,80_u2_jacket.png,JAS,7
21,En-Du,198,116,Dutch,catch,1_u1_battery.png,JOJO,Mismatch
21,En-Du,199,120,Dutch,catch,2_u1_pinecone.png,RIJST,Mismatch
21,En-Du,200,24,Dutch,target,59_u1_chain.png,KETTING,7
21,En-Du,201,66,Dutch,target,32_sem_cement truck.png,CEMENTWAGEN,7
21,En-Du,202,42,Dutch,target,94_u2_slide.png,GLIJBAAN,7
21,En-Du,203,95,Dutch,target,95_u1_lamp post.png,LANTAARNPAAL,7
21,En-Du,204,13,Dutch,target,27_u1_eagle.png,ADELAAR,7
21,En-Du,205,75,Dutch,target,52_u2_trash bags.png,VUILNISZAKKEN,7
21,En-Du,206,92,Dutch,target,91_sem_remote control.png,AFSTANDSBEDIENING,7
21,En-Du,207,15,Dutch,target,35_u1_fan.png,VENTILATOR,7
21,En-Du,208,77,Dutch,target,60_sem_rain boots.png,REGENLAARZEN,7
21,En-Du,209,78,Dutch,target,60_u1_safety pins.png,VEILIGHEIDSSPELDEN,7
21,En-Du,210,2,Dutch,target,3_sem_tap.png,KRAAN,7
21,En-Du,211,22,Dutch,target,54_vis_tray.png,DIENBLAD,7
21,En-Du,212,63,Dutch,target,28_u1_shaving brush.png,SCHEERKWAST,WordUnknown
21,En-Du,213,39,Dutch,target,93_sem_teeth.png,TANDEN,7
21,En-Du,214,54,Dutch,target,14_sem_measuring tape.png,MEETLINT,7
21,En-Du,215,49,Dutch,target,4_vis_hot water bottle.png,KRUIK,7
21,En-Du,216,43,Dutch,target,95_sem_lobster.png,KREEFT,7
21,En-Du,217,31,Dutch,target,74_sem_cap.png,PET,7
21,En-Du,218,16,Dutch,target,38_u1_bow.png,BOOG,7
21,En-Du,219,1,Dutch,target,17_u2_key.png,SLEUTEL,7
21,En-Du,220,32,Dutch,target,74_u2_package.png,PAKKET,7
21,En-Du,221,88,Dutch,target,79_vis_guinea pig.png,CAVIA,7
21,En-Du,222,69,Dutch,target,36_sem_coat rack.png,KAPSTOK,7
21,En-Du,223,93,Dutch,target,92_vis_candle holder.png,KANDELAAR,7
21,En-Du,224,20,Dutch,target,45_u2_bag.png,TAS,7
21,En-Du,225,14,Dutch,target,27_u2_basket.png,MAND,7
21,En-Du,226,84,Dutch,target,75_u2_potato peeler.png,AARDAPPELSCHILLER,7
21,En-Du,227,82,Dutch,target,68_u1_pencil case.png,ETUI,7
21,En-Du,228,4,Dutch,target,5_sem_cake.png,TAART,7
20,Du-En,1,50,Dutch,target,5_u1_ice skate.png,SCHAATS,7
20,Du-En,2,116,Dutch,catch,1_u1_battery.png,JOJO,1
20,Du-En,3,98,Dutch,target,100_vis_fishing rod.png,VISHENGEL,4
20,Du-En,4,64,Dutch,target,28_vis_bike pedals.png,TRAPPERS,7
20,Du-En,5,84,Dutch,target,75_u2_potato peeler.png,AARDAPPELSCHILLER,7
20,Du-En,6,36,Dutch,target,86_sem_horse.png,PAARD,7
20,Du-En,7,33,Dutch,target,74_vis_iron.png,STRIJKIJZER,6
20,Du-En,8,79,Dutch,target,62_sem_polar bear.png,IJSBEER,6
20,Du-En,9,20,Dutch,target,45_u2_bag.png,TAS,5
20,Du-En,10,88,Dutch,target,79_vis_guinea pig.png,CAVIA,6
20,Du-En,11,93,Dutch,target,92_vis_candle holder.png,KANDELAAR,5
20,Du-En,12,119,Dutch,catch,2_sem_pipe.png,RUPS,Mismatch
20,Du-En,13,75,Dutch,target,52_u2_trash bags.png,VUILNISZAKKEN,7
20,Du-En,14,46,Dutch,target,97_vis_cross.png,KRUIS,7
20,Du-En,15,90,Dutch,target,86_vis_potato masher.png,STAMPOTSTAMPER,7
20,Du-En,16,30,Dutch,target,70_vis_snake.png,SLANG,7
20,Du-En,17,7,Dutch,target,12_u1_meat.png,VLEES,7
20,Du-En,18,92,Dutch,target,91_sem_remote control.png,AFSTANDSBEDIENING,7
20,Du-En,19,16,Dutch,target,38_u1_bow.png,BOOG,7
20,Du-En,20,67,Dutch,target,33_u1_teddy bear.png,KNUFFELBEER,5
20,Du-En,21,5,Dutch,target,7_sem_present.png,CADEAU,6
20,Du-En,22,23,Dutch,target,56_vis_globe.png,WERELDBOL,6
20,Du-En,23,65,Dutch,target,31_u2_ice cream cone.png,IJSHOORNTJE,7
20,Du-En,24,21,Dutch,target,47_vis_lighter.png,AANSTEKER,7
20,Du-En,25,97,Dutch,target,100_sem_riding helmet.png,PAARDRIJHELM,7
20,Du-En,26,6,Dutch,target,8_sem_monkey.png,AAP,6
20,Du-En,27,48,Dutch,target,4_u2_coffee machine.png,KOFFIEZETAPPARAAT,6
20,Du-En,28,26,Dutch,target,62_u2_desk.png,BUREAU,4
20,Du-En,29,12,Dutch,target,26_sem_bowl.png,KOM,5
20,Du-En,30,8,Dutch,target,14_vis_gun.png,PISTOOL,7
20,Du-En,31,118,Dutch,catch,1_vis_bowling ball.png,PIJP,Mismatch
20,Du-En,32,4,Dutch,target,5_sem_cake.png,TAART,6
20,Du-En,33,89,Dutch,target,82_u1_traffic light.png,STOPLICHT,5
20,Du-En,34,37,Dutch,target,87_u1_flower.png,BLOEM,5
20,Du-En,35,83,Dutch,target,73_u2_shopping cart.png,WINKELWAGEN,7
