user_id,item_id,response,score,object_name,pic_file
26,46,kruis,1,CROSS,97_vis_cross.png
26,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
26,17,stoel,1,CHAIR,40_u1_chair.png
26,67,teddybeer,1,TEDDY BEAR,33_u1_teddy bear.png
26,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
26,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
26,38,lepel,1,SPOON,92_sem_spoon.png
26,28,hek,1,FENCE,67_vis_fence.png
26,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
26,58,ijs,1,ICE CREAM,20_vis_ice cream.png
26,19,drums?,3,DRUM,41_u2_drum.png
26,40,kers,1,CHERRY,7_vis_cherry.png
26,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
26,6,aap,1,MONKEY,8_sem_monkey.png
26,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
26,84,aardappelschilmesje,1,POTATO PEELER,75_u2_potato peeler.png
26,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
26,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
26,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
26,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
26,35,touw,1,ROPE,82_vis_rope.png
26,16,strikje,2,BOW,38_u1_bow.png
26,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
26,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
26,34,jas,1,JACKET,80_u2_jacket.png
26,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
26,20,tas,1,BAG,45_u2_bag.png
26,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
26,26,bureau,1,DESK,62_u2_desk.png
26,82,etui,1,PENCIL CASE,68_u1_pencil case.png
25,22,dienblad,1,TRAY,54_vis_tray.png
25,82,etui,1,PENCIL CASE,68_u1_pencil case.png
25,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
25,35,touw,1,ROPE,82_vis_rope.png
25,3,stropdas,1,TIE,5_u2_tie.png
25,37,bloem,1,FLOWER,87_u1_flower.png
25,16,strik,2,BOW,38_u1_bow.png
25,6,aap,1,MONKEY,8_sem_monkey.png
25,31,pet,1,CAP,74_sem_cap.png
25,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
25,18,kikker,1,FROG,41_u1_frog.png
25,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
25,24,ketting,1,CHAIN,59_u1_chain.png
25,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
25,56,baby flesje,1,BABY BOTTLE,18_sem_baby bottle.png
25,32,pakketje,1,PACKAGE,74_u2_package.png
25,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
25,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
25,84,aardappelschiller,1,POTATO PEELER,75_u2_potato peeler.png
25,95,lantaarnpaal,1,STREETLIGHT,95_u1_lamp post.png
25,1,sleutel,1,KEY,17_u2_key.png
25,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
25,41,haai,1,SHARK,94_u1_shark.png
25,33,strijkijzer,1,IRON,74_vis_iron.png
25,57,x,0,LIFEBUOY,19_vis_life saver.png
25,2,kraan,1,TAP,3_sem_tap.png
25,13,adelaar,1,EAGLE,27_u1_eagle.png
25,70,pleister,1,BAND AID,38_vis_band aid.png
25,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
25,46,kruis,1,CROSS,97_vis_cross.png
25,42,glijbaan,1,SLIDE,94_u2_slide.png
25,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
25,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
25,94,vlinderdas,1,BOW TIE,93_vis_bow tie.png
25,27,blaadje,1,LEAF,63_u1_leaf.png
25,89,stoplicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
25,44,worst,1,SAUSAGE,97_u1_sausage.png
25,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
25,96,verkeersbord,1,TRAFFIC SIGN,96_vis_traffic sign.png
25,25,riem,1,BELT,61_u1_belt.png
25,45,slot,1,LOCK,98_u2_lock.png
25,11,vat,1,BARREL,25_u2_barrel.png
25,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
25,17,stoel,1,CHAIR,40_u1_chair.png
25,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
25,85,gloeilamp,1,LIGHT BULB,75_vis_light bulb.png
25,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
25,5,cadeautje,1,PRESENT,7_sem_present.png
25,65,ijshoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
25,39,tanden,1,TEETH,93_sem_teeth.png
25,14,mand,1,BASKET,27_u2_basket.png
25,19,trommel,1,DRUM,41_u2_drum.png
25,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
25,58,ijs,1,ICE CREAM,20_vis_ice cream.png
25,20,tas,1,BAG,45_u2_bag.png
25,97,paardrijhelm,1,RIDING HELMET,100_sem_riding helmet.png
25,40,kers,1,CHERRY,7_vis_cherry.png
25,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
25,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
25,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
25,34,jas,1,JACKET,80_u2_jacket.png
25,61,bowlingkegel,3,ROLLING PIN,25_vis_rolling pin.png
25,69,kapstok,1,COAT RACK,36_sem_coat rack.png
25,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
25,9,bel,1,BELL,21_u2_bell.png
25,36,paard,1,HORSE,86_sem_horse.png
25,4,taart,1,CAKE,5_sem_cake.png
25,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
25,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
25,28,hek,1,FENCE,67_vis_fence.png
25,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
25,64,fietspedalen,1,BIKE PEDALS,28_vis_bike pedals.png
25,47,basketbal handschoen,3,BASEBALL GLOVE,3_u1_baseball glove.png
25,30,slang,1,SNAKE,70_vis_snake.png
25,72,wipstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
25,21,aansteker,1,LIGHTER,47_vis_lighter.png
25,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
25,26,bureau,1,DESK,62_u2_desk.png
25,80,gieter,1,WATERING CAN,65_sem_watering can.png
25,90,aardappelstamper,1,POTATO MASHER,86_vis_potato masher.png
25,10,broek,1,PANTS,24_u1_pants.png
25,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
25,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
25,7,vlees,1,MEAT,12_u1_meat.png
25,12,bakje,3,BOWL,26_sem_bowl.png
25,53,x,0,ROCKING HORSE,11_sem_rocking horse.png
25,62,lichtknop,1,LIGHT SWITCH,27_sem_light switch.png
25,8,geweer,1,GUN,14_vis_gun.png
25,38,lepel,1,SPOON,92_sem_spoon.png
25,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
25,43,kreeft,1,LOBSTER,95_sem_lobster.png
25,76,koekepan,1,FRYING PAN,58_sem_frying pan.png
25,23,wereldbol,1,GLOBE,56_vis_globe.png
25,15,ventilator,1,FAN,35_u1_fan.png
25,67,knuffelbeer,1,TEDDY BEAR,33_u1_teddy bear.png
25,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
25,29,horloge,1,WATCH,69_u1_watch.png
25,50,schaats,1,ICE SKATE,5_u1_ice skate.png
24,22,dienblad,1,TRAY,54_vis_tray.png
24,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
24,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
24,8,pistool,1,GUN,14_vis_gun.png
24,16,boog,1,BOW,38_u1_bow.png
24,13,adelaar,1,EAGLE,27_u1_eagle.png
24,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
24,31,dop,2,CAP,74_sem_cap.png
24,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
24,94,vlinderdas,1,BOW TIE,93_vis_bow tie.png
24,62,lichtschakelaar,1,LIGHT SWITCH,27_sem_light switch.png
24,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
24,14,mand,1,BASKET,27_u2_basket.png
24,38,lepel,1,SPOON,92_sem_spoon.png
24,20,tas,1,BAG,45_u2_bag.png
24,50,schaats,1,ICE SKATE,5_u1_ice skate.png
24,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
24,30,slang,1,SNAKE,70_vis_snake.png
24,42,glijbaan,1,SLIDE,94_u2_slide.png
24,36,paard,1,HORSE,86_sem_horse.png
24,40,kers,1,CHERRY,7_vis_cherry.png
24,97,paardrijhelm,1,RIDING HELMET,100_sem_riding helmet.png
24,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
24,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
24,90,stamppotstamper,1,POTATO MASHER,86_vis_potato masher.png
24,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
24,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
24,85,gloeilamp,1,LIGHT BULB,75_vis_light bulb.png
24,46,kruis,1,CROSS,97_vis_cross.png
24,2,kraan,1,TAP,3_sem_tap.png
24,65,ijsje,1,ICE CREAM CONE,31_u2_ice cream cone.png
24,29,horloge,1,WATCH,69_u1_watch.png
24,45,slot,1,LOCK,98_u2_lock.png
24,69,kapstok,1,COAT RACK,36_sem_coat rack.png
24,32,pakje,1,PACKAGE,74_u2_package.png
24,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
24,34,jas,1,JACKET,80_u2_jacket.png
24,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
24,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
24,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
24,12,kom,1,BOWL,26_sem_bowl.png
24,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
24,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
24,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
24,96,stoplicht,3,TRAFFIC SIGN,96_vis_traffic sign.png
24,84,aardappelschiller,1,POTATO PEELER,75_u2_potato peeler.png
24,26,bureau,1,DESK,62_u2_desk.png
24,5,cadeautje,1,PRESENT,7_sem_present.png
24,15,ventilator,1,FAN,35_u1_fan.png
24,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
24,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
24,39,tanden,1,TEETH,93_sem_teeth.png
24,17,stoel,1,CHAIR,40_u1_chair.png
24,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
24,70,pleister,1,BAND AID,38_vis_band aid.png
24,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
24,1,sleutel,1,KEY,17_u2_key.png
24,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
24,7,vlees,1,MEAT,12_u1_meat.png
24,47,honkbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
24,35,touw,1,ROPE,82_vis_rope.png
24,6,aap,1,MONKEY,8_sem_monkey.png
24,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
24,9,bel,1,BELL,21_u2_bell.png
24,19,trommel,1,DRUM,41_u2_drum.png
24,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
24,10,broek,1,PANTS,24_u1_pants.png
24,18,kikker,1,FROG,41_u1_frog.png
24,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
23,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
24,11,ton,1,BARREL,25_u2_barrel.png
24,24,ketting,1,CHAIN,59_u1_chain.png
23,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
23,22,dienblad,1,TRAY,54_vis_tray.png
24,3,stropdas,1,TIE,5_u2_tie.png
23,4,taart,1,CAKE,5_sem_cake.png
24,64,trappers,1,BIKE PEDALS,28_vis_bike pedals.png
23,24,ketting,1,CHAIN,59_u1_chain.png
24,89,stoplicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
23,93,kandelaar,1,CANDLE HOLDER,92_vis_candle holder.png
23,34,jas,1,JACKET,80_u2_jacket.png
23,7,vlees,1,MEAT,12_u1_meat.png
23,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
23,27,blad,1,LEAF,63_u1_leaf.png
24,23,globe,1,GLOBE,56_vis_globe.png
23,10,broek,1,PANTS,24_u1_pants.png
23,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
23,67,knuffelbeer,1,TEDDY BEAR,33_u1_teddy bear.png
23,11,ton,1,BARREL,25_u2_barrel.png
23,28,hek,1,FENCE,67_vis_fence.png
23,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
23,25,riem,1,BELT,61_u1_belt.png
23,77,regenlaarsen,1,RAIN BOOTS,60_sem_rain boots.png
23,14,mand,1,BASKET,27_u2_basket.png
23,48,koffiezetapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
23,50,schaats,1,ICE SKATE,5_u1_ice skate.png
23,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
23,59,kaarten,3,PLAYING CARDS,22_u2_playing cards.png
23,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
23,23,aardbol/globe,1,GLOBE,56_vis_globe.png
23,12,kom,1,BOWL,26_sem_bowl.png
23,32,pakketje,1,PACKAGE,74_u2_package.png
23,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
23,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
23,31,pet,1,CAP,74_sem_cap.png
24,80,gieter,1,WATERING CAN,65_sem_watering can.png
23,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
24,56,babyflesje,1,BABY BOTTLE,18_sem_baby bottle.png
23,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
24,44,worst,1,SAUSAGE,97_u1_sausage.png
23,35,touw,1,ROPE,82_vis_rope.png
23,64,trappers,1,BIKE PEDALS,28_vis_bike pedals.png
24,67,teddybeer,1,TEDDY BEAR,33_u1_teddy bear.png
24,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
24,4,taart,1,CAKE,5_sem_cake.png
23,13,arend,1,EAGLE,27_u1_eagle.png
24,25,riem,1,BELT,61_u1_belt.png
24,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
23,65,hoorntje,1,ICE CREAM CONE,31_u2_ice cream cone.png
24,41,haai,1,SHARK,94_u1_shark.png
24,83,winkelwagentje,1,SHOPPING CART,73_u2_shopping cart.png
23,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
24,82,etui,1,PENCIL CASE,68_u1_pencil case.png
23,37,bloem,1,FLOWER,87_u1_flower.png
24,95,lantaarnpaal,1,STREETLIGHT,95_u1_lamp post.png
23,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
24,43,kreeft,1,LOBSTER,95_sem_lobster.png
23,2,kraan,1,TAP,3_sem_tap.png
24,28,hek,1,FENCE,67_vis_fence.png
24,37,bloem,1,FLOWER,87_u1_flower.png
23,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
24,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
23,62,lichtschakelaar,1,LIGHT SWITCH,27_sem_light switch.png
24,58,ijs,1,ICE CREAM,20_vis_ice cream.png
24,27,blad,1,LEAF,63_u1_leaf.png
23,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
23,20,tas,1,BAG,45_u2_bag.png
24,33,strijkijzer,1,IRON,74_vis_iron.png
24,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
23,89,verkeerslicht (geen stoplicht!),1,TRAFFIC LIGHT,82_u1_traffic light.png
24,21,aansteker,1,LIGHTER,47_vis_lighter.png
22,18,kikker,1,FROG,41_u1_frog.png
23,16,boog,1,BOW,38_u1_bow.png
24,61,deegroller,1,ROLLING PIN,25_vis_rolling pin.png
22,25,riem,1,BELT,61_u1_belt.png
22,41,haai,1,SHARK,94_u1_shark.png
24,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
23,3,stropdas,1,TIE,5_u2_tie.png
22,58,ijsje,1,ICE CREAM,20_vis_ice cream.png
23,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
22,68,flesopener,1,BOTTLE OPENER,34_u2_bottle opener.png
23,96,verkeerslicht,3,TRAFFIC SIGN,96_vis_traffic sign.png
22,8,pistool,1,GUN,14_vis_gun.png
23,94,vlinderdas,1,BOW TIE,93_vis_bow tie.png
22,11,-,0,BARREL,25_u2_barrel.png
23,85,peertje,1,LIGHT BULB,75_vis_light bulb.png
23,17,stoel,1,CHAIR,40_u1_chair.png
22,72,schommelstoel,1,ROCKING CHAIR,43_sem_rocking chair.png
22,45,slot,1,LOCK,98_u2_lock.png
23,21,aansteker,1,LIGHTER,47_vis_lighter.png
23,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
22,3,stropdas,1,TIE,5_u2_tie.png
23,19,trommel,1,DRUM,41_u2_drum.png
22,48,koffieapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
23,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
22,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
23,95,verkeerslicht,3,STREETLIGHT,95_u1_lamp post.png
22,69,kapstok,1,COAT RACK,36_sem_coat rack.png
22,23,wereldbol,1,GLOBE,56_vis_globe.png
23,47,softbalhandschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
22,42,glijbaan,1,SLIDE,94_u2_slide.png
23,56,babyflesje,1,BABY BOTTLE,18_sem_baby bottle.png
22,52,kaasschaaf,1,CHEESE SLICER,7_u1_cheese slicer.png
23,38,lepel,1,SPOON,92_sem_spoon.png
23,9,bel,1,BELL,21_u2_bell.png
22,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
23,36,paard,1,HORSE,86_sem_horse.png
22,77,regenlaarzen,1,RAIN BOOTS,60_sem_rain boots.png
23,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
22,84,aardappelschiller,1,POTATO PEELER,75_u2_potato peeler.png
23,84,aardappelschiller,1,POTATO PEELER,75_u2_potato peeler.png
23,5,cadeautje,1,PRESENT,7_sem_present.png
22,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
23,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
22,4,taart,1,CAKE,5_sem_cake.png
23,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
22,90,stamper,1,POTATO MASHER,86_vis_potato masher.png
23,80,waterfles,3,WATERING CAN,65_sem_watering can.png
22,56,flesje,3,BABY BOTTLE,18_sem_baby bottle.png
22,40,kers,1,CHERRY,7_vis_cherry.png
23,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
23,8,geweer,1,GUN,14_vis_gun.png
22,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
23,42,glijbaan,1,SLIDE,94_u2_slide.png
22,76,braadpan,3,FRYING PAN,58_sem_frying pan.png
23,97,cap,1,RIDING HELMET,100_sem_riding helmet.png
23,43,kreeft,1,LOBSTER,95_sem_lobster.png
22,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
23,76,koekenpan,1,FRYING PAN,58_sem_frying pan.png
23,26,bureau,1,DESK,62_u2_desk.png
22,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
23,92,afstandsbediening,1,REMOTE CONTROL,91_sem_remote control.png
22,74,reddingsvest,1,LIFE JACKET,48_u2_life jacket.png
22,17,stoel,1,CHAIR,40_u1_chair.png
23,70,pleister,1,BAND AID,38_vis_band aid.png
22,97,helm,3,RIDING HELMET,100_sem_riding helmet.png
23,15,ventilator,1,FAN,35_u1_fan.png
23,46,kruis,1,CROSS,97_vis_cross.png
22,28,hek,1,FENCE,67_vis_fence.png
23,90,aardappelstamper,1,POTATO MASHER,86_vis_potato masher.png
22,20,tas,1,BAG,45_u2_bag.png
23,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
23,44,worst,1,SAUSAGE,97_u1_sausage.png
23,40,kers,1,CHERRY,7_vis_cherry.png
23,82,etui,1,PENCIL CASE,68_u1_pencil case.png
22,35,touw,1,ROPE,82_vis_rope.png
23,29,horloge,1,WATCH,69_u1_watch.png
22,49,kruik,1,HOT WATER BOTTLE,4_vis_hot water bottle.png
23,6,aap,1,MONKEY,8_sem_monkey.png
22,13,-,0,EAGLE,27_u1_eagle.png
23,69,kapstok,1,COAT RACK,36_sem_coat rack.png
22,64,trappers,1,BIKE PEDALS,28_vis_bike pedals.png
23,33,stijkijzer,1,IRON,74_vis_iron.png
23,30,slang,1,SNAKE,70_vis_snake.png
23,18,kikker,1,FROG,41_u1_frog.png
23,45,slot,1,LOCK,98_u2_lock.png
22,61,-,0,ROLLING PIN,25_vis_rolling pin.png
23,1,sleutel,1,KEY,17_u2_key.png
23,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
23,63,scheerkwast,1,SHAVING BRUSH,28_u1_shaving brush.png
23,41,haai,1,SHARK,94_u1_shark.png
22,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
23,39,tanden,1,TEETH,93_sem_teeth.png
22,66,cementwagen,1,CEMENT TRUCK,32_sem_cement truck.png
22,10,broek,1,PANTS,24_u1_pants.png
22,21,aansteker,1,LIGHTER,47_vis_lighter.png
22,29,horloge,1,WATCH,69_u1_watch.png
22,5,cadeau,1,PRESENT,7_sem_present.png
22,87,strijkplank,1,IRONING BOARD,79_u2_ironing board.png
22,6,aap,1,MONKEY,8_sem_monkey.png
22,93,kaarshouder,3,CANDLE HOLDER,92_vis_candle holder.png
22,75,vuilniszakken,1,TRASH BAGS,52_u2_trash bags.png
22,95,lantaarnpaal,1,STREETLIGHT,95_u1_lamp post.png
22,79,ijsbeer,1,POLAR BEAR,62_sem_polar bear.png
22,34,jas,1,JACKET,80_u2_jacket.png
22,24,ketting,1,CHAIN,59_u1_chain.png
22,43,krab,3,LOBSTER,95_sem_lobster.png
22,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
22,46,kruis,1,CROSS,97_vis_cross.png
22,60,badeend,1,RUBBER DUCK,25_u1_rubber duck.png
22,12,bakje,3,BOWL,26_sem_bowl.png
23,83,winkelwagentje,1,SHOPPING CART,73_u2_shopping cart.png
22,7,vlees,1,MEAT,12_u1_meat.png
22,32,pakketje,1,PACKAGE,74_u2_package.png
22,83,winkelwagen,1,SHOPPING CART,73_u2_shopping cart.png
22,62,lichtknop,1,LIGHT SWITCH,27_sem_light switch.png
22,59,speelkaarten,1,PLAYING CARDS,22_u2_playing cards.png
22,96,verkeersbord,1,TRAFFIC SIGN,96_vis_traffic sign.png
23,61,x,0,ROLLING PIN,25_vis_rolling pin.png
22,50,schaats,1,ICE SKATE,5_u1_ice skate.png
22,19,trommel,1,DRUM,41_u2_drum.png
22,88,cavia,1,GUINEA PIG,79_vis_guinea pig.png
22,73,vuilnisbak,1,TRASH CAN,48_u1_trash can.png
22,15,ventilator,1,FAN,35_u1_fan.png
22,51,voetbalschoenen,1,SOCCER SHOES,6_sem_soccer shoes.png
22,67,teddybeer,1,TEDDY BEAR,33_u1_teddy bear.png
22,22,dienblad,1,TRAY,54_vis_tray.png
22,2,tap / kraan,2,TAP,3_sem_tap.png
22,47,baseball handschoen,1,BASEBALL GLOVE,3_u1_baseball glove.png
22,1,sleutel,1,KEY,17_u2_key.png
22,38,lepel,1,SPOON,92_sem_spoon.png
22,89,verkeerslicht,1,TRAFFIC LIGHT,82_u1_traffic light.png
22,26,bureau,1,DESK,62_u2_desk.png
22,39,tand,1,TEETH,93_sem_teeth.png
22,33,strijkijzer,1,IRON,74_vis_iron.png
22,94,strikje,3,BOW TIE,93_vis_bow tie.png
22,53,schommelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
22,81,puntenslijper,1,PENCIL SHARPENER,66_sem_pencil sharpener.png
22,14,mand,1,BASKET,27_u2_basket.png
22,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
22,82,etui,1,PENCIL CASE,68_u1_pencil case.png
22,37,bloem,1,FLOWER,87_u1_flower.png
22,27,blad,1,LEAF,63_u1_leaf.png
22,9,bel,1,BELL,21_u2_bell.png
22,70,pleister,1,BAND AID,38_vis_band aid.png
22,80,waterkan,3,WATERING CAN,65_sem_watering can.png
22,31,pet,1,CAP,74_sem_cap.png
22,36,paard,1,HORSE,86_sem_horse.png
22,16,stropdas,3,BOW,38_u1_bow.png
22,57,reddingsboei,1,LIFEBUOY,19_vis_life saver.png
22,65,ijshoorn,1,ICE CREAM CONE,31_u2_ice cream cone.png
22,30,slang,1,SNAKE,70_vis_snake.png
22,85,lampje,1,LIGHT BULB,75_vis_light bulb.png
22,44,worst,1,SAUSAGE,97_u1_sausage.png
21,1,sleutel,1,KEY,17_u2_key.png
21,7,vlees,1,MEAT,12_u1_meat.png
21,43,kreeft,1,LOBSTER,95_sem_lobster.png
21,98,vishengel,1,FISHING ROD,100_vis_fishing rod.png
21,62,lichtschakelaar,1,LIGHT SWITCH,27_sem_light switch.png
21,15,ventilator,1,FAN,35_u1_fan.png
21,48,koffieapparaat,1,COFFEE MACHINE,4_u2_coffee machine.png
21,71,tandartsstoel,1,DENTIST CHAIR,42_u2_dentist chair.png
21,53,hobbelpaard,1,ROCKING HORSE,11_sem_rocking horse.png
21,90,aardappelstamper,1,POTATO MASHER,86_vis_potato masher.png
21,84,aardappelschilmesje,1,POTATO PEELER,75_u2_potato peeler.png
21,26,bureau,1,DESK,62_u2_desk.png
21,31,pet,1,CAP,74_sem_cap.png
21,55,bureaustoel,1,OFFICE CHAIR,14_u2_office chair.png
21,3,stropdas,1,TIE,5_u2_tie.png
21,78,veiligheidsspelden,1,SAFETY PINS,60_u1_safety pins.png
21,6,aap,1,MONKEY,8_sem_monkey.png
21,58,ijs,1,ICE CREAM,20_vis_ice cream.png
21,64,trappers,1,BIKE PEDALS,28_vis_bike pedals.png
21,28,hek,1,FENCE,67_vis_fence.png
21,5,nu,2,PRESENT,7_sem_present.png
21,69,regenjas,3,COAT RACK,36_sem_coat rack.png
21,12,bol,3,BOWL,26_sem_bowl.png
21,35,touw,1,ROPE,82_vis_rope.png
21,41,haai,1,SHARK,94_u1_shark.png
21,27,blad,1,LEAF,63_u1_leaf.png
21,34,jas,1,JACKET,80_u2_jacket.png
21,22,vat,3,TRAY,54_vis_tray.png
21,39,tanden,1,TEETH,93_sem_teeth.png
21,91,wasmand,1,LAUNDRY BASKET,87_sem_laundry basket.png
21,37,bloem,1,FLOWER,87_u1_flower.png
21,94,vlinderstropdas,1,BOW TIE,93_vis_bow tie.png
21,85,gloeilamp,1,LIGHT BULB,75_vis_light bulb.png
21,42,glijbaan,1,SLIDE,94_u2_slide.png
21,86,snijplank,1,CUTTING BOARD,76_u2_cutting board.png
21,54,meetlint,1,MEASURING TAPE,14_sem_measuring tape.png
21,20,tas,1,BAG,45_u2_bag.png
21,92,afstandbediening,1,REMOTE CONTROL,91_sem_remote control.png
21,2,tap,2,TAP,3_sem_tap.png
21,8,geweer,1,GUN,14_vis_gun.png
21,70,pleister,1,BAND AID,38_vis_band aid.png
